city_name,latitude,longitude,zip_code
Santa Rosa de Lima,-10.6314,-37.2287,49640-000
São Francisco,-10.3306,-36.8639,49945-000
Simão Dias,-10.7116,-37.7714,49480-000
Santa Luzia do Itanhy,-11.3615,-37.4785,49230-000
Ribeirópolis,-10.5218,-37.3783,49530-000
Riachuelo,-10.7161,-37.225,49130-000
São Domingos,-10.7819,-37.5622,49525-000
Salgado,-11.0745,-37.4678,49390-000
São Miguel do Aleixo,-10.3686,-37.3586,49535-000
Rosário do Catete,-10.6855,-37.0345,49760-000
Santo Amaro das Brotas,-10.7773,-36.9583,49180-000
Santana do São Francisco,-10.2765,-36.6331,49985-000
São Cristóvão,-10.9445,-37.2412,49100-000
Siriri,-10.5872,-37.1212,49630-000
Telha,-10.1794,-36.8675,49910-000
Abadia de Goiás,-16.7776,-49.4684,75345-000
Umbaúba,-11.4395,-37.6861,49260-000
Tomar do Geru,-11.3742,-37.8754,49280-000
Tobias Barreto,-11.0779,-38.0218,49300-000
Adelândia,-16.3858,-50.1885,76155-000
Alto Horizonte,-14.2024,-49.435,76560-000
Alvorada do Norte,-14.5242,-46.6413,73950-000
Água Limpa,-18.08,-48.7995,75665-000
Aparecida do Rio Doce,-18.2296,-51.2414,75827-000
Abadiânia,-16.2263,-48.6268,72940-000
Alto Paraíso de Goiás,-14.182,-47.459,73770-000
Anápolis,-16.2886,-49.0164,75000-000
Anicuns,-16.3858,-49.9794,76170-000
Alexânia,-16.1493,-48.4597,72920-000
Amorinópolis,-16.6342,-51.0985,76140-000
Aloândia,-17.6941,-49.4498,75615-000
Acreúna,-17.4361,-50.267,75960-000
Aparecida de Goiânia,-16.8399,-49.2484,74900-000
Águas Lindas de Goiás,-15.7661,-48.2861,72910-000
Água Fria de Goiás,-14.9606,-47.8496,73780-000
Amaralina,-13.8139,-49.6321,76493-000
Americano do Brasil,-16.265,-49.9941,76165-000
Anhanguera,-18.3151,-48.2219,75770-000
Aporé,-18.7432,-52.0694,75825-000
Araçu,-16.383,-49.7078,75410-000
Aruanã,-14.8102,-50.945,76710-000
Bom Jardim de Goiás,-16.2703,-52.0568,76245-000
Avelinópolis,-16.4912,-49.7637,75395-000
Aragoiânia,-16.9542,-49.406,75360-000
Aurilândia,-16.6768,-50.5258,76120-000
Barro Alto,-14.9128,-48.8774,76390-000
Britânia,-15.2112,-51.1479,76280-000
Araguapaz,-15.1299,-50.4984,76720-000
Arenópolis,-16.361,-51.6046,76235-000
Bela Vista de Goiás,-16.9741,-48.9156,75240-000
Bonópolis,-13.5772,-49.897,76555-000
Buriti Alegre,-18.1311,-49.0134,75660-000
Baliza,-16.3667,-52.4361,76250-000
Aragarças,-15.9474,-52.0807,76240-000
Brazabrantes,-16.3791,-49.3845,75440-000
Bonfinópolis,-16.5973,-49.0149,75195-000
Buriti de Goiás,-16.1644,-50.4292,76152-000
Buritinópolis,-14.4097,-46.3176,73975-000
Bom Jesus de Goiás,-18.1921,-49.8954,75570-000
Cabeceiras,-15.7375,-47.0343,73870-000
Caldas Novas,-17.7313,-48.6548,75690-000
Cachoeira Alta,-18.5132,-50.9549,75870-000
Caiapônia,-16.9599,-51.7915,75850-000
Caçu,-18.788,-51.0536,75813-000
Campos Belos,-12.9964,-46.4878,73840-000
Campestre de Goiás,-16.7834,-49.7096,75385-000
Castelândia,-18.1481,-50.3538,75925-000
Cachoeira Dourada,-18.4952,-49.651,75560-000
Campos Verdes,-14.1902,-49.6583,76515-000
Campinorte,-13.9633,-48.9386,76410-000
Cachoeira de Goiás,-16.7251,-50.6861,76125-000
Cavalcante,-13.5953,-47.7606,73790-000
Catalão,-17.9772,-47.7019,75700-000
Campinaçu,-13.8637,-48.5675,76440-000
Ceres,-15.2735,-49.6445,76300-000
Carmo do Rio Verde,-15.4165,-49.7237,76340-000
Caldazinha,-16.7486,-49.0006,75245-000
Caturaí,-16.4698,-49.5956,75430-000
Campo Alegre de Goiás,-17.6734,-47.778,75795-000
Cezarina,-17.1182,-49.7299,76195-000
Colinas do Sul,-14.0122,-48.0512,73740-000
Cocalzinho de Goiás,-15.659,-48.576,72975-000
Chapadão do Céu,-18.3704,-52.5656,75828-000
Cidade Ocidental,-16.1618,-47.8,72880-000
Corumbaíba,-18.1666,-48.532,75680-000
Cristianópolis,-17.1967,-48.6811,75230-000
Corumbá de Goiás,-15.9219,-48.6298,72960-000
Córrego do Ouro,-16.3957,-50.5732,76145-000
Cumari,-18.316,-48.1638,75760-000
Crixás,-14.6616,-50.0424,76510-000
Cromínia,-17.2476,-49.3298,75635-000
Damolândia,-16.2511,-49.345,75420-000
Doverlândia,-16.8777,-52.4992,75855-000
Cristalina,-16.7537,-47.4976,73850-000
Diorama,-16.1866,-51.3402,76260-000
Edéia,-17.5511,-50.0095,75940-000
Davinópolis,-18.136,-47.5775,75730-000
Damianópolis,-14.5495,-46.1937,73980-000
Edealina,-17.4399,-49.7332,75945-000
Faina,-15.437,-50.3915,76740-000
Estrela do Norte,-13.7826,-49.1003,76485-000
Flores de Goiás,-14.59,-46.8785,73890-000
Fazenda Nova,-16.1287,-50.926,76220-000
Goianésia,-15.311,-49.1741,76380-000
Goiás,-15.8028,-50.2413,76600-000
Goianápolis,-16.5304,-49.0877,75170-000
Gouvelândia,-18.5078,-50.1755,75865-000
Firminópolis,-16.6374,-50.3214,76105-000
Goiatuba,-18.032,-49.7072,75600-000
Divinópolis de Goiás,-13.2238,-46.527,73865-000
Formosa,-15.3453,-47.1907,73800-000
Goiandira,-18.1098,-48.1493,75740-000
Guapó,-16.9117,-49.6059,75350-000
Goiânia,-16.6402,-49.2599,74000-000
Formoso,-13.7034,-48.8754,76470-000
Guarinos,-14.6606,-49.7452,76385-000
Guarani de Goiás,-13.8848,-46.5071,73910-000
Guaraíta,-15.6596,-50.0666,76690-000
Goianira,-16.5023,-49.436,75370-000
Heitoraí,-15.7342,-49.8311,76670-000
Hidrolina,-14.7574,-49.3596,76375-000
Inaciolândia,-18.4989,-49.9016,75550-000
Indiara,-17.2276,-49.9667,75955-000
Ipameri,-17.4697,-47.9775,75780-000
Hidrolândia,-17.0162,-49.2546,75340-000
Iaciara,-14.0819,-46.7211,73920-000
Israelândia,-16.3578,-50.895,76205-000
Inhumas,-16.3303,-49.513,75400-000
Iporá,-16.4554,-51.1598,76200-000
Itaguari,-15.9118,-49.6183,76650-000
Itapaci,-14.9209,-49.7023,76360-000
Itaberaí,-16.1122,-49.8386,76630-000
Itapuranga,-15.5694,-49.9348,76680-000
Itaguaru,-15.7694,-49.6004,76660-000
Itauçu,-16.2143,-49.6007,75450-000
Itapirapuã,-15.6739,-50.8002,76290-000
Itajá,-19.1155,-51.2447,75815-000
Itarumã,-18.8799,-51.3202,75810-000
Itumbiara,-18.3295,-49.4418,75500-000
Ivolândia,-16.6494,-51.1152,76130-000
Joviânia,-17.7842,-49.5844,75610-000
Jaraguá,-15.6529,-49.4317,76330-000
Jesúpolis,-15.9646,-49.3946,75495-000
Luziânia,-16.4951,-47.9355,72800-000
Jaupaci,-16.1675,-51.1017,76210-000
Jandaia,-17.129,-50.1948,75950-000
Jataí,-17.8583,-51.7053,75800-000
Leopoldo de Bulhões,-16.5814,-48.906,75190-000
Marzagão,-17.991,-48.6832,75670-000
Mara Rosa,-14.0129,-49.3951,76490-000
Maurilândia,-18.0504,-50.3293,75930-000
Mairipotaba,-17.3077,-49.4562,75630-000
Minaçu,-13.4268,-48.3878,76450-000
Jussara,-15.683,-51.2769,76270-000
Matrinchã,-15.3382,-50.8265,76730-000
Mineiros,-17.4013,-52.7139,75830-000
Mambaí,-14.4422,-46.0581,73970-000
Moiporá,-16.5017,-50.7681,76135-000
Mimoso de Goiás,-15.0483,-48.3445,73730-000
Monte Alegre de Goiás,-13.2615,-46.8427,73830-000
Nova América,-15.051,-49.925,76345-000
Morro Agudo de Goiás,-15.3231,-50.0158,76355-000
Montividiu do Norte,-13.0923,-48.7416,76465-000
Montividiu,-17.2581,-51.1574,75915-000
Niquelândia,-14.5037,-48.392,76420-000
Mossâmedes,-16.1649,-50.17,76150-000
Nazário,-16.5801,-49.8654,76180-000
Mozarlândia,-14.765,-50.6296,76700-000
Nova Glória,-15.0636,-49.4835,76305-000
Montes Claros de Goiás,-15.9625,-51.506,76255-000
Nova Iguaçu de Goiás,-14.2973,-49.3119,76495-000
Mundo Novo,-13.7165,-50.2372,76530-000
Nova Aurora,-18.1011,-48.2766,75750-000
Morrinhos,-17.7992,-49.0923,75650-000
Nova Crixás,-14.2768,-50.5765,76520-000
Nerópolis,-16.4388,-49.1812,75460-000
Mutunópolis,-13.7026,-49.2999,76540-000
Nova Veneza,-16.3546,-49.3,75470-000
Nova Roma,-13.8408,-47.0083,73820-000
Novo Brasil,-16.0481,-50.6364,76285-000
Ouvidor,-18.2011,-47.7151,75715-000
Palmelo,-17.3194,-48.3943,75210-000
Novo Gama,-16.1254,-48.0704,72860-000
Ouro Verde de Goiás,-16.236,-49.2277,75165-000
Novo Planalto,-13.3836,-49.761,76580-000
Orizona,-16.9923,-48.1527,75280-000
Palestina de Goiás,-16.7285,-51.4585,75845-000
Panamá,-18.2013,-49.3889,75580-000
Palmeiras de Goiás,-16.8682,-49.8982,76190-000
Padre Bernardo,-15.3412,-48.3137,73700-000
Paranaiguara,-18.7749,-50.6184,75880-000
Perolândia,-17.4723,-52.2068,75823-000
Piracanjuba,-17.3226,-49.0242,75640-000
Pirenópolis,-15.7976,-49.0067,72980-000
Paraúna,-17.0865,-50.6129,75980-000
Petrolina de Goiás,-16.1112,-49.2875,75480-000
Palminópolis,-16.8316,-50.2427,75990-000
Piranhas,-16.3947,-51.8248,76230-000
Pilar de Goiás,-14.53,-49.5109,76370-000
Pires do Rio,-17.3492,-48.3939,75200-000
Porangatu,-13.3701,-49.2542,76550-000
Posse,-14.2451,-46.4696,73900-000
Santa Isabel,-15.27,-49.378,76320-000
Porteirão,-17.9024,-50.1567,75603-000
Rialma,-15.3289,-49.5363,76310-000
Santa Fé de Goiás,-15.623,-51.1385,76265-000
Pontalina,-17.5087,-49.5994,75620-000
Planaltina,-15.2146,-47.8868,73750-000
Rio Verde,-17.7189,-51.0421,75900-000
Santa Bárbara de Goiás,-16.6023,-49.6862,75390-000
Portelândia,-17.3425,-52.6962,75835-000
Sanclerlândia,-16.3348,-50.4308,76160-000
Rubiataba,-15.1682,-49.8979,76350-000
Professor Jamil,-17.2941,-49.2557,75645-000
Quirinópolis,-18.4571,-50.5715,75860-000
Rio Quente,-17.8177,-48.802,75695-000
Rianápolis,-15.4747,-49.4479,76315-000
Santa Helena de Goiás,-17.8054,-50.5389,75920-000
Santa Cruz de Goiás,-17.4515,-48.571,75220-000
Santa Terezinha de Goiás,-14.3105,-49.7145,76500-000
Santa Rita do Araguaia,-17.2329,-53.0768,75840-000
Santo Antônio do Descoberto,-16.0807,-48.296,72900-000
Santo Antônio de Goiás,-16.5001,-49.311,75375-000
São Francisco de Goiás,-15.9522,-49.2489,75490-000
São Domingos,-13.5344,-46.5109,73860-000
Santa Rita do Novo Destino,-14.8266,-49.0594,76395-000
Santa Tereza de Goiás,-13.5511,-48.995,76480-000
Santo Antônio da Barra,-17.5122,-50.6307,75935-000
São Luís de Montes Belos,-16.4542,-50.3881,76100-000
Santa Rosa de Goiás,-16.0699,-49.4815,75455-000
São João d'Aliança,-14.4291,-47.4141,73760-000
Serranópolis,-18.2704,-52.2475,75820-000
São Luíz do Norte,-14.8928,-49.2821,76365-000
São Simão,-19.0108,-50.6061,75890-000
São João da Paraúna,-16.8239,-50.3532,75985-000
São Miguel do Passa Quatro,-16.9996,-48.6619,75185-000
São Patrício,-15.3443,-49.8329,76343-000
Senador Canedo,-16.7232,-49.1074,75250-000
São Miguel do Araguaia,-12.9863,-50.265,76590-000
Silvânia,-16.5529,-48.5614,75180-000
Teresina de Goiás,-13.7324,-47.2527,73795-000
Trindade,-16.6536,-49.5677,75380-000
Uruaçu,-14.4224,-49.0637,76400-000
Turvelândia,-17.7959,-50.297,75970-000
Terezópolis de Goiás,-16.428,-49.0742,75175-000
Trombas,-13.4041,-48.7729,76460-000
Simolândia,-14.4382,-46.5923,73930-000
Uirapuru,-14.1413,-49.934,76525-000
Urutaí,-17.4166,-48.1979,75790-000
Sítio d'Abadia,-14.7745,-46.4099,73990-000
Três Ranchos,-18.3683,-47.7985,75720-000
Varjão,-17.0776,-49.6211,75355-000
Turvânia,-16.5581,-50.1691,76110-000
Vila Boa,-14.9791,-47.0926,73825-000
Vianópolis,-16.8529,-48.4565,75260-000
Taquaral de Goiás,-16.0582,-49.5904,76640-000
Valparaíso de Goiás,-16.099,-47.9881,72870-000
Vicentinópolis,-17.7071,-49.9077,75555-000
Uruana,-15.5637,-49.6403,76335-000
Vila Propício,-15.2022,-48.7757,72990-000
Afrânio,-8.6259,-41.0577,56360-000
Águas Belas,-9.1047,-37.019,55340-000
Afogados da Ingazeira,-7.723,-37.6178,56800-000
Abreu e Lima,-7.8846,-34.9866,53500-000
Agrestina,-8.4519,-35.9324,55495-000
Água Preta,-8.7614,-35.486,55550-000
Angelim,-8.8413,-36.288,55430-000
Araçoiaba,-7.7939,-35.0765,53690-000
Amaraji,-8.3719,-35.4899,55515-000
Arcoverde,-8.3725,-37.0047,56500-000
Aliança,-7.597,-35.1654,55890-000
Barra de Guabiraba,-8.3945,-35.6205,55690-000
Araripina,-7.7102,-40.5297,56280-000
Altinho,-8.4515,-36.0815,55490-000
Alagoinha,-8.535,-36.7561,55260-000
Barreiros,-8.8101,-35.2393,55560-000
Belém de São Francisco,-8.5339,-38.9817,56440-000
Belém de Maria,-8.5785,-35.8249,55440-000
Belo Jardim,-8.2767,-36.4253,55150-000
Betânia,-8.2879,-37.9762,56670-000
Brejinho,-7.3446,-37.3346,56740-000
Bonito,-8.5224,-35.6945,55680-000
Bom Jardim,-7.7763,-35.5909,55730-000
Bom Conselho,-9.1714,-36.668,55330-000
Bezerros,-8.2602,-35.8197,55660-000
Cabrobó,-8.3988,-39.3338,56180-000
Bodocó,-7.7888,-39.9525,56220-000
Brejão,-9.036,-36.5606,55325-000
Cachoeirinha,-8.5239,-36.2942,55380-000
Cabo de Santo Agostinho,-8.2773,-35.0909,54500-000
Calçado,-8.7358,-36.3315,55375-000
Buíque,-8.741,-37.1332,56520-000
Camaragibe,-7.9878,-34.9914,54750-000
Camutanga,-7.4351,-35.3017,55930-000
Brejo da Madre de Deus,-8.0511,-36.2267,55170-000
Buenos Aires,-7.7568,-35.3656,55845-000
Calumbi,-8.0031,-38.0505,56930-000
Camocim de São Félix,-8.3361,-35.7766,55665-000
Caetés,-8.8059,-36.6439,55360-000
Canhotinho,-8.9357,-36.1791,55420-000
Caruaru,-8.1792,-36.0279,55000-000
Cupira,-8.5686,-35.9129,55460-000
Condado,-7.5902,-35.0889,55940-000
Carnaubeira da Penha,-8.4265,-38.7652,56420-000
Capoeiras,-8.6829,-36.565,55365-000
Carpina,-7.8175,-35.3307,55810-000
Chã de Alegria,-7.9901,-35.1897,55835-000
Chã Grande,-8.2157,-35.4558,55636-000
Casinhas,-7.7581,-35.6992,55755-000
Catende,-8.6619,-35.7497,55400-000
Carnaíba,-7.7685,-37.7039,56820-000
Cedro,-7.7188,-39.2333,56130-000
Exu,-7.5541,-39.6613,56230-000
Cortês,-8.4425,-35.5338,55525-000
Escada,-8.3497,-35.2727,55500-000
Custódia,-8.1288,-37.6621,56640-000
Cumaru,-8.0344,-35.7353,55655-000
Correntes,-9.1338,-36.3203,55315-000
Dormentes,-8.4302,-40.5972,56355-000
Feira Nova,-7.9347,-35.3925,55715-000
Floresta,-8.5769,-38.3026,56400-000
Granito,-7.7438,-39.6402,56160-000
Garanhuns,-8.9308,-36.5077,55290-000
Gameleira,-8.5905,-35.3654,55530-000
Ferreiros,-7.4864,-35.2,55880-000
Glória do Goitá,-8.0387,-35.3401,55620-000
Fernando de Noronha,-3.8507,-32.42,53990-000
Flores,-7.9309,-37.9208,56850-000
Iati,-9.1913,-36.9495,55345-000
Frei Miguelinho,-7.9421,-35.8907,55780-000
Ibimirim,-8.5647,-37.597,56580-000
Gravatá,-8.246,-35.5175,55640-000
Goiana,-7.6017,-34.9306,55900-000
Igarassu,-7.7927,-34.9592,53600-000
Ipojuca,-8.447,-35.0628,55590-000
Ibirajuba,-8.6129,-36.154,55390-000
Iguaraci,-7.8418,-37.4082,56840-000
Inajá,-8.7878,-37.7885,56560-000
Ingazeira,-7.7173,-37.4246,56830-000
Ipubi,-7.3929,-40.243,56260-000
Itaíba,-8.989,-37.2955,56550-000
Jatobá,-9.2191,-38.2141,56470-000
Jataúba,-8.053,-36.571,55180-000
Itaquitinga,-7.6722,-35.0585,55950-000
Itapissuma,-7.7235,-34.9049,53700-000
Lagoa do Itaenga,-7.9029,-35.2932,55840-000
Jaqueira,-8.7388,-35.7985,55409-000
Jupi,-8.7884,-36.3522,55395-000
Jurema,-8.7858,-36.1336,55480-000
Ilha de Itamaracá,-7.7466,-34.8473,53900-000
Jucati,-8.7507,-36.4775,55398-000
Itapetim,-7.3964,-37.1311,56720-000
Jaboatão dos Guararapes,-8.1457,-34.9738,54000-000
Itambé,-7.4473,-35.1736,55920-000
Lagoa do Ouro,-9.1664,-36.4822,55320-000
Itacuruba,-8.7695,-38.7192,56430-000
João Alfredo,-7.8665,-35.5891,55720-000
Lagoa do Carro,-7.8542,-35.3364,55820-000
Joaquim Nabuco,-8.5283,-35.5317,55535-000
Lagoa dos Gatos,-8.6796,-35.8898,55450-000
Limoeiro,-7.8509,-35.4451,55700-000
Maraial,-8.8449,-35.7853,55405-000
Lagoa Grande,-8.787,-40.2536,56395-000
Lajedo,-8.6644,-36.2847,55385-000
Manari,-8.8818,-37.5876,56565-000
Machados,-7.7148,-35.5188,55740-000
Moreno,-8.1531,-35.128,54800-000
Macaparana,-7.5287,-35.4443,55865-000
Nazaré da Mata,-7.7341,-35.1995,55800-000
Mirandiba,-8.1345,-38.7409,56980-000
Orobó,-7.7118,-35.5994,55745-000
Ouricuri,-8.0366,-40.1296,56200-000
Olinda,-7.9974,-34.8731,53000-000
Paranatama,-8.8981,-36.682,55355-000
Palmares,-8.6339,-35.6378,55540-000
Panelas,-8.6665,-36.0478,55470-000
Orocó,-8.494,-39.5779,56170-000
Palmeirina,-9.0296,-36.242,55310-000
Parnamirim,-8.204,-39.7562,56163-000
Passira,-8.0009,-35.5709,55650-000
Pesqueira,-8.4126,-36.7568,55200-000
Paudalho,-7.943,-35.1356,55825-000
Petrolândia,-8.8426,-38.3035,56460-000
Pedra,-8.6652,-36.8786,55280-000
Poção,-8.2138,-36.7227,55240-000
Quixaba,-7.721,-37.8728,56828-000
Rio Formoso,-8.6981,-35.2194,55570-000
Quipapá,-8.8475,-36.0051,55415-000
Petrolina,-9.0662,-40.5703,56300-000
Primavera,-8.3368,-35.3754,55510-000
Paulista,-7.9227,-34.9156,53400-000
Salgadinho,-7.9241,-35.5968,55675-000
Riacho das Almas,-8.054,-35.8263,55120-000
Pombos,-8.2254,-35.4169,55630-000
Recife,-8.0117,-34.9529,50000-000
Ribeirão,-8.5076,-35.3934,55520-000
Sairé,-8.3013,-35.6837,55695-000
Saloá,-9.0649,-36.7616,55350-000
Salgueiro,-8.0787,-39.0566,56000-000
Santa Cruz,-8.3062,-40.3189,56215-000
Sanharó,-8.2919,-36.5217,55250-000
São João,-8.8632,-36.391,55435-000
Serra Talhada,-8.0909,-38.3994,56900-000
São Caitano,-8.3393,-36.1616,55130-000
São Bento do Una,-8.5373,-36.4812,55370-000
Santa Maria do Cambucá,-7.8144,-35.8818,55765-000
São Joaquim do Monte,-8.4718,-35.8598,55670-000
Santa Maria da Boa Vista,-8.5791,-39.9261,56380-000
Santa Terezinha,-7.4266,-37.4442,56750-000
Santa Filomena,-8.288,-40.593,56210-000
São José do Belmonte,-7.8602,-38.7875,56950-000
Santa Cruz do Capibaribe,-7.888,-36.3302,55190-000
Santa Cruz da Baixa Verde,-7.8482,-38.1534,56895-000
São José do Egito,-7.5288,-37.2597,56700-000
São Benedito do Sul,-8.7721,-35.9017,55410-000
São Lourenço da Mata,-8.0115,-35.1085,54700-000
São José da Coroa Grande,-8.8724,-35.1743,55565-000
Serrita,-7.8401,-39.4081,56140-000
São Vicente Ferrer,-7.6022,-35.5022,55860-000
Sertânia,-8.2324,-37.3212,56600-000
Solidão,-7.5912,-37.6595,56795-000
Tabira,-7.5907,-37.492,56780-000
Tacaratu,-8.9981,-37.9588,56480-000
Moreilândia,-7.6309,-39.5217,56150-000
Surubim,-7.8698,-35.7531,55750-000
Tacaimbó,-8.3228,-36.2471,55140-000
Taquaritinga do Norte,-7.8457,-36.1263,55790-000
Sirinhaém,-8.5998,-35.1391,55580-000
Tamandaré,-8.7487,-35.1394,55578-000
Tuparetama,-7.7133,-37.2452,56760-000
Toritama,-7.9982,-36.0633,55125-000
Terezinha,-9.0877,-36.6121,55305-000
Trindade,-7.7833,-40.3341,56250-000
Terra Nova,-8.1698,-39.391,56190-000
Venturosa,-8.6033,-36.7982,55270-000
Tupanatinga,-8.7374,-37.2307,56540-000
Timbaúba,-7.5319,-35.3562,55870-000
Tracunhaém,-7.7246,-35.1548,55805-000
Triunfo,-7.8477,-38.0518,56870-000
Verdejante,-7.9847,-38.9982,56120-000
Vertentes,-7.9094,-35.9778,55770-000
Vitória de Santo Antão,-8.1498,-35.2945,55600-000
Xexéu,-8.8647,-35.6427,55555-000
Vertente do Lério,-7.7899,-35.8032,55760-000
Almas,-11.4353,-47.2364,77310-000
Vicência,-7.6564,-35.3912,55850-000
Abreulândia,-9.4367,-49.3173,77693-000
Aliança do Tocantins,-11.3286,-48.9586,77455-000
Ananás,-6.1462,-48.215,77890-000
Aguiarnópolis,-6.4818,-47.5143,77908-000
Araguaína,-7.3114,-48.6211,77800-000
Alvorada,-12.4179,-49.106,77480-000
Araguaçu,-12.7258,-49.7494,77475-000
Angico,-6.3434,-47.9311,77905-000
Araguatins,-5.6407,-48.0886,77950-000
Aragominas,-6.8926,-48.6159,77845-000
Aparecida do Rio Negro,-10.0618,-47.9651,77620-000
Araguacema,-8.9135,-49.4091,77690-000
Araguanã,-6.7663,-48.527,77855-000
Arapoema,-7.7194,-49.0328,77780-000
Arraias,-12.8411,-46.9087,77330-000
Axixá do Tocantins,-5.6485,-47.7728,77930-000
Brejinho de Nazaré,-11.0187,-48.6469,77560-000
Bandeirantes do Tocantins,-8.0042,-48.6822,77783-000
Aurora do Tocantins,-12.6162,-46.4444,77325-000
Barra do Ouro,-7.7584,-47.5878,77765-000
Barrolândia,-9.85,-48.8344,77665-000
Bom Jesus do Tocantins,-9.0184,-47.8697,77714-000
Carrasco Bonito,-5.3103,-48.0336,77985-000
Carmolândia,-7.03,-48.3563,77840-000
Augustinópolis,-5.5108,-47.9154,77960-000
Cachoeirinha,-6.0981,-47.8789,77915-000
Babaçulândia,-7.2052,-47.7682,77870-000
Bernardo Sayão,-7.9738,-48.9861,77755-000
Cariri do Tocantins,-11.945,-49.208,77453-000
Brasilândia do Tocantins,-8.2604,-48.4345,77735-000
Buriti do Tocantins,-5.3706,-48.1348,77995-000
Caseara,-9.4598,-49.836,77680-000
Campos Lindos,-8.2255,-46.8451,77777-000
Chapada de Areia,-10.1484,-49.2,77575-000
Dois Irmãos do Tocantins,-9.2907,-49.1557,77685-000
Darcinópolis,-6.7607,-47.7569,77910-000
Conceição do Tocantins,-12.0988,-47.2705,77305-000
Couto de Magalhães,-8.5014,-49.1729,77750-000
Combinado,-12.8232,-46.5342,77350-000
Fátima,-10.8195,-48.8676,77555-000
Colinas do Tocantins,-8.0945,-48.5214,77760-000
Figueirópolis,-12.2686,-49.2898,77465-000
Dianópolis,-11.6958,-46.7354,77300-000
Crixás do Tocantins,-11.1643,-49.0725,77463-000
Centenário,-9.1533,-47.4477,77723-000
Cristalândia,-10.6257,-49.3686,77490-000
Divinópolis do Tocantins,-9.6573,-49.3874,77670-000
Chapada da Natividade,-11.5416,-47.8809,77378-000
Esperantina,-5.3043,-48.5476,77993-000
Filadélfia,-7.488,-47.8562,77795-000
Formoso do Araguaia,-12.1272,-50.0456,77470-000
Dueré,-11.3554,-49.4614,77485-000
Fortaleza do Tabocão,-9.088,-48.5564,77708-000
Goianorte,-8.8366,-48.9936,77695-000
Guaraí,-8.7023,-48.4025,77700-000
Goiatins,-8.0443,-47.4718,77770-000
Itapiratins,-8.3582,-47.997,77718-000
Lavandeira,-12.8366,-46.3931,77328-000
Lagoa da Confusão,-10.9931,-49.937,77493-000
Itacajá,-8.5554,-47.622,77720-000
Lagoa do Tocantins,-10.3372,-47.4813,77613-000
Gurupi,-11.6667,-48.8422,77400-000
Marianópolis do Tocantins,-9.8144,-49.7161,77675-000
Ipueiras,-11.1585,-48.3789,77553-000
Lizarda,-9.5234,-46.9768,77630-000
Itaporã do Tocantins,-8.5018,-48.7521,77740-000
Itaguatins,-5.8141,-47.6542,77920-000
Juarina,-8.1018,-49.0799,77753-000
Jaú do Tocantins,-12.8394,-48.632,77450-000
Lajeado,-9.8693,-48.2806,77645-000
Mateiros,-10.418,-46.4838,77593-000
Maurilândia do Tocantins,-5.9861,-47.5799,77918-000
Luzinópolis,-6.2203,-47.8979,77903-000
Miranorte,-9.3911,-48.666,77660-000
Miracema do Tocantins,-9.7686,-48.5835,77650-000
Nazaré,-6.3131,-47.7894,77895-000
Natividade,-11.7589,-47.6449,77370-000
Novo Jardim,-11.7515,-46.5414,77318-000
Novo Acordo,-10.152,-47.4716,77610-000
Monte Santo do Tocantins,-10.0097,-49.1275,77673-000
Nova Olinda,-7.6897,-48.2815,77790-000
Paranã,-12.7388,-47.9434,77360-000
Oliveira de Fátima,-10.6705,-48.9078,77558-000
Monte do Carmo,-10.7203,-48.0181,77585-000
Novo Alegre,-12.8731,-46.5694,77353-000
Nova Rosalândia,-10.5629,-48.9705,77495-000
Muricilândia,-6.986,-48.7917,77850-000
Pedro Afonso,-9.2062,-47.978,77710-000
Paraíso do Tocantins,-10.2321,-48.8803,77600-000
Peixe,-11.9961,-48.5328,77460-000
Palmeirópolis,-13.0603,-48.3887,77365-000
Palmeirante,-7.8694,-48.1759,77798-000
Pau d'Arco,-7.5588,-48.937,77785-000
Pequizeiro,-8.4098,-48.9415,77730-000
Presidente Kennedy,-8.4826,-48.4407,77745-000
Pindorama do Tocantins,-11.1323,-47.5617,77380-000
Pium,-10.074,-49.6986,77570-000
